sample_id,x_0,x_1
104,0.9185491948938351,0.5061864602034074
105,0.5961504877201476,0.8801318237085595
106,0.1123422772963962,0.9087839159686707
108,0.12736922850197976,0.007703530584701383
109,0.1939922427604802,0.9988978559260667
113,0.04991442614441356,0.9823310783314881
115,0.5565446964246297,0.4014834361139083
117,0.40897128225090146,0.5639490932042515
118,0.29640230212677937,0.16929268121778104
120,0.7928597762999797,0.7086495363588909
121,0.8990957439012217,0.38802972065446145
122,0.13155199982309249,0.5136235385705548
123,0.955391045972996,0.8991654790291729
124,0.8533121160222236,0.5453134726059763
126,0.6477628324093266,0.6622744696105147
127,0.605669190039772,0.04780684812410097
128,0.7596960305590127,0.8486868755516765
129,0.3297192708005075,0.3049786940755792
130,0.1611227362683263,0.8442070037545407
131,0.04468050103303598,0.8564954874471965
132,0.41280208058509893,0.5171729301654789
133,0.9928086333382753,0.041745158465214184
134,0.9488402870355469,0.1445723883029184
137,0.2112819235971596,0.7270479250860012
138,0.1687988010102808,0.9073969599256237
139,0.9324625229594564,0.9216263695676297
141,0.7058784742806494,0.1552417823262606
143,0.4363095936505481,0.49830527784953743
144,0.17809423275084946,0.36665711910686444
145,0.8095920495202537,0.8608788435835253
146,0.32445788356762234,0.9387251953379642
147,0.7311531760869932,0.8157285000678506
149,0.09220200285881945,0.9403605258457537
151,0.8443888704734794,0.3451942919190391
152,0.6945582499854438,0.31971090038661193
153,0.42991463528171936,0.7116026443086209
154,0.7398511503309981,0.6014922235240114
155,0.3364284736147409,0.4953302157261206
156,0.4019379925145695,0.5334421213574924
157,0.3808437632796688,0.3201987092492123
158,0.6824551909748156,0.40305217105319574
159,0.3996720551701599,0.6527905267921753
160,0.29545986213817993,0.4178908312859402
161,0.7533284753698225,0.9637673643309851
162,0.8950095563296488,0.2086774305076038
163,0.5551064472817697,0.21023033941489952
164,0.5614352243742776,0.26860438034905854
165,0.8813351554651727,0.9666735287439285
166,0.1651691719804471,0.4717055854745912
167,0.5997662127866003,0.1594418567533414
168,0.8976611383394428,0.5980613141967618
169,0.3070351516820712,0.8251086327426767
170,0.453005700765839,0.430121650814989
171,0.6972829634772153,0.06615793670131999
173,0.8628502923878855,0.2393456567637475
175,0.9754950313379561,0.478430046132655
177,0.5237585404849691,0.5860122115788072
178,0.43311153664681123,0.8275836355945307
179,0.23830567853709927,0.252050049299293
180,0.06345946357338764,0.12198538408725379
182,0.4205304061163443,0.42373396181551964
184,0.7778807273414604,0.11447441140385516
187,0.9719068606769402,0.41221810802000775
188,0.5314070798501748,0.8588755165486185
190,0.13663090609611817,0.5765348954503082
191,0.8264492813319947,0.4110264759152184
192,0.8300488507754538,0.5656368537190813
195,0.059207452062733784,0.27660872916871204
196,0.6987993567687202,0.8308994674073019
197,0.10074036193423377,0.033493532733475856
198,0.4557054397840966,0.36243190270383735
199,0.48316734457858246,0.17746471953587847
200,0.7626006445364225,0.6790005246931125
201,0.9913582837700566,0.6328840883733956
202,0.45631486545587896,0.34957358918090925
203,0.42356814120389713,0.7326790265622969
204,0.35038081982872377,0.6604224679584406
205,0.03761886091335565,0.6161699140799544
206,0.7188691275171293,0.08980241884719777
207,0.9201549667077296,0.9332920496414671
208,0.14575273525294533,0.8069038277274014
209,0.8756966726947033,0.8751957717247659
210,0.14662935576159694,0.06358503894776191
211,0.1187589108835153,0.1028486178769218
212,0.6576044702778743,0.25046764380442316
213,0.14931087733058976,0.35512915595181593
215,0.8235022762750815,0.5738581685819899
217,0.49247737190523166,0.863045496070531
218,0.2085336503799051,0.5424254776113441
219,0.0012788535969157676,0.13337159898546802
220,0.5736922074265898,0.702835387919687
221,0.03801299751935612,0.13548933768233065
222,0.8216368469290734,0.061131856123831874
223,0.7287703908666895,0.2869072875137778
224,0.7360033825564373,0.9816180874392786
225,0.08140914367242985,0.2656477107027809
226,0.9084944794750194,0.2557684696904297
227,0.6262055872433435,0.09488345956720763
228,0.1340642004878081,0.7612047979705463
230,0.32014198617201806,0.9233402327999894
231,0.10787330917542498,0.608740106184954
233,0.9675069502501188,0.3323796171243222
234,0.7880008118793946,0.16131836308063352
236,0.9049493488736461,0.9348468127326443
237,0.6815906909983058,0.27081659171159084
238,0.9245434302141644,0.07123942073707484
239,0.7614395085260279,0.9458953365350687
240,0.21990763185504217,0.8421237474002021
241,0.6526643709358929,0.961670239653269
242,0.4419374187299383,0.8913131281728209
243,0.5217617283473729,0.7562928884365554
244,0.9266394191368376,0.18907881551796885
245,0.6224201530766795,0.6265442056870925
246,0.23174103713967353,0.23158136393717788
247,0.9848716719520932,0.597266344025311
248,0.9647035176053436,0.07892229982671
249,0.39799856493682545,0.7921365725169915
250,0.1154582535959007,0.6971515183214737
251,0.31646022946519314,0.9138760043991315
252,0.40569739146882866,0.48690699780581487
253,0.304876200167829,0.1976609452391348
254,0.8701004367702813,0.5756589215799194
255,0.4268460149719803,0.3757168122527604
256,0.12197904670127319,0.9167533586121126
257,0.2558581972325292,0.6938423248690049
259,0.31044939467406313,0.03486794294384626
260,0.1538290951794811,0.44813136446664026
261,0.1549177037051748,0.7544725376978935
262,0.5652684759177702,0.03199485184591243
263,0.07523703950472849,0.16367667423392504
264,0.5592096596540606,0.9002828567611687
265,0.4104274945983984,0.37200567110296
266,0.06794623152795874,0.41500767737957167
267,0.857501928953237,0.07628623544025702
268,0.4884085183988471,0.059062332636297524
269,0.9374128382833892,0.28019438399724367
270,0.9225714563017263,0.4441615809548216
271,0.603091180578411,0.6877235287240452
272,0.8376994753892494,0.6382276350162204
273,0.45116835518891796,0.7466987505309448
275,0.9302767481230324,0.4550967128680967
276,0.29042359641088417,0.17061786576790527
277,0.9518096769566804,0.4373721949921245
278,0.8172658817115317,0.45665037088663735
280,0.5718106729821587,0.30219804326942107
281,0.29862343258260177,0.33424431943817456
283,0.046310958999623564,0.9848753468102767
284,0.2809505647561975,0.32871734768242467
285,0.8897828518516209,0.6666562447118757
286,0.9969347802984646,0.6714940282468596
288,0.8103393827923961,0.44181940165823047
289,0.18325489208340617,0.9469725418417455
290,0.36880524256420455,0.43480323450902514
291,0.2325968895828973,0.9111900824563032
292,0.3032997561152789,0.27227955402501447
293,0.199721559404469,0.5317361842977382
294,0.10241901406154298,0.6066817919635387
296,0.5373079526354215,0.5081931288651316
297,0.6863862595766554,0.7363362654160913
298,0.7434388599982897,0.6680154598131387
299,0.22175170588075638,0.8685657871572289
300,0.6886565239023955,0.970262098082859
303,0.6126165166998603,0.9795421956274619
304,0.3232622059145402,0.914619163774832
305,0.19794215675522725,0.9059353930153855
306,0.8049463723718187,0.3389094347371411
307,0.23721794042287636,0.7892544348137995
310,0.7487284429435626,0.1958269739489634
311,0.9577134640646079,0.6493342651174727
312,0.3614581516989197,0.6991467993617717
313,0.3382646236974501,0.4846778632376703
314,0.5624071946246549,0.7216889687196294
315,0.43543681655059263,0.40695249193084654
317,0.5425987575044,0.9945698558651267
318,0.5665279678032609,0.3233713605309626
319,0.9728380425652596,0.04288735710332341
320,0.8690359155008874,0.9484530860930679
322,0.3126761711242949,0.2074931187014341
323,0.72262735462839,0.30082976905487363
324,0.41411727079994437,0.0361968862527664
326,0.3019902987133218,0.8336196318353959
328,0.016843843639370543,0.18626431959549355
329,0.4599215578065489,0.7653110180210375
330,0.5035037289848288,0.4901901716785513
333,0.6756331732111939,0.6586028387240369
334,0.7145309327250459,0.34604271490947275
335,0.7748408926675459,0.5596144427423048
336,0.41675794623795387,0.808113780101668
337,0.24706070734439034,0.7060417131180494
339,0.1950582286901983,0.341325537476124
340,0.5296674899092796,0.5942837493083025
341,0.011353398974845823,0.1076906078502852
342,0.5689770637042988,0.6425664929401609
344,0.6102548910385642,0.7430199041246459
345,0.28774486608217054,0.3522518477706161
347,0.2657560191984081,0.36573939085353907
348,0.3633467290945866,0.7663542922578944
350,0.49859999415959755,0.8643174924159631
351,0.9697068959011382,0.3963484924028124
352,0.332476009268738,0.6500908347252089
353,0.5069165710452371,0.04538800232558647
354,0.029299768875559046,0.9904750604028938
355,0.9531681588284086,0.39810479803572235
356,0.9464136687790289,0.02174476603479707
358,0.6244990594784459,0.7181762597625957
361,0.8186703765108196,0.5387032923713864
362,0.4601602229304812,0.06974167919728971
363,0.9448315484682064,0.3682951083598829
364,0.08815958395384725,0.5372008201824494
365,0.25064831211400934,0.08760926615395029
367,0.27552120433051447,0.6816667084048398
368,0.8253455913411144,0.19194297916242267
369,0.44749595112075813,0.42691608504419537
370,0.8769129236509403,0.9727534397416451
371,0.4947915716935825,0.758394543605648
372,0.5502308573408382,0.3604143147406933
374,0.277531668858614,0.0006771224681028634
375,0.9112753228735524,0.43898053770828843
376,0.5359744661272631,0.29830904580481965
378,0.18021929826070132,0.7346661372449862
380,0.893438547922552,0.5897397254130728
381,0.7252124177066123,0.5273306810400058
382,0.4702397732278943,0.6469732655067285
383,0.6514731289435102,0.01743743485044597
384,0.37067860521078994,0.5482164367638546
385,0.4431583605816325,0.6114431919354854
386,0.10929607077049319,0.5114775919969774
387,0.5006323543925437,0.8001123442404262
389,0.013784359135409692,0.46940355883709217
391,0.662533611419189,0.6551986499138889
392,0.5198665187559874,0.9556888567773718
393,0.915042599625656,0.9974970730361908
394,0.37889722709566626,0.04809198193735443
396,0.9770922646194676,0.3099030430507621
397,0.5453267774299322,0.24316912018330433
398,0.35486210236481275,0.2948382535068294
399,0.043396278789976456,0.7948844161276726
400,0.8008843195986096,0.11296641612211844
401,0.5785533604479445,0.43295796382199675
402,0.12327999951970818,0.9562022815273359
403,0.6157979629774851,0.623235676363852
404,0.7019622993743966,0.7458118454631602
405,0.30824200839173654,0.5616903103226568
406,0.7905738274337379,0.1532732357560118
407,0.713925068631523,0.22144843342415105
408,0.10453395564409823,0.2621264340823204
409,0.24800114379225588,0.01951880361866873
410,0.643952412065862,0.08050795467882708
411,0.7062306835037028,0.0052996733051585455
415,0.7325094450122771,0.7224866329496454
416,0.40633262222120786,0.7768978105139901
417,0.38449961289576423,0.14380831058178747
418,0.6939337782080968,0.7132362505266084
419,0.5894824618166958,0.48245698714872914
420,0.8489887543380209,0.29389194817155884
421,0.9824388432692429,0.03926749565756158
422,0.5928553738379613,0.9424283853224179
423,0.11121826201133397,0.14921412999632852
425,0.16779564576720496,0.34328340893446646
426,0.8381456564583691,0.664511039008043
427,0.7973094112474062,0.7306205491236717
428,0.8839757849061329,0.10127787740472004
429,0.7354175705676683,0.3279556850589041
430,0.7646185693244173,0.029841858197560592
431,0.8643517733634131,0.22873155009881113
432,0.6217978492730529,0.8726767342936829
434,0.37638041781688164,0.39464754292392407
435,0.7846018997491312,0.24134468159470202
436,0.2621158503329884,0.3823489942418028
437,0.7162168050944294,0.9595417494407262
438,0.47718903830706694,0.40549133055006803
439,0.22252677810150218,0.05474968217955063
440,0.9860580496398934,0.42504290242942616
441,0.11632680498752386,0.027262322033709284
442,0.684047328869403,0.3561372203056487
443,0.4850455654310639,0.9026996415750718
446,0.1565297603329961,0.09231595124414357
448,0.020437275949607207,0.8514286310983349
449,0.859540092377148,0.15070464191167063
450,0.20536342073805317,0.5247071961592675
451,0.2520389534847717,0.4610611136748627
452,0.031089882961206433,0.2789852492379564
453,0.7722545755981183,0.9521543301686018
455,0.666216191252806,0.08401879486290975
457,0.07110408126254646,0.12731645963185736
458,0.665574749018271,0.8708175387944946
459,0.22982525567868964,0.529500568500503
460,0.3589340493360733,0.8667457039642027
461,0.0521854916867603,0.7287915333937186
462,0.5522140719554188,0.1045001964488154
463,0.7668167858172384,0.567227146561071
465,0.48083844983067175,0.8957465593241211
466,0.08209164876731133,0.4928535280125219
467,0.854011089636276,0.6560153741717998
468,0.25966333105872236,0.05258673555193042
469,0.4319908453789854,0.2571228147644998
471,0.7705913104050519,0.14099345457304777
472,0.28453011325788014,0.6181052176528511
473,0.9620117921671679,0.821014135634668
474,0.9017944162064665,0.20561297698758754
475,0.7793546358905455,0.8366430535257608
476,0.3449453420526236,0.16525649620737382
477,0.9607607620578554,0.42992805236624404
479,0.2169074474126584,0.5151127414712308
481,0.3888862614901069,0.7966056408702781
482,0.267893898890596,0.28934097243770035
484,0.18684431993359937,0.47330183332976267
485,0.4737805746282589,0.4505500319991159
487,0.1385354817519514,0.9695326152088944
488,0.43859341565098914,0.6957242200272242
489,0.6597281280567506,0.376289375960641
491,0.994330089462407,0.8543451178228727
492,0.6786103817346772,0.925657917945789
493,0.5768471515451274,0.4809031098319305
494,0.6071650191329796,0.8030146737705796
495,0.4038527339660163,0.8297917535311137
497,0.0263976753013733,0.31790111033970286
498,0.5478778600078542,0.24564483460245354
499,0.6363091066766644,0.5464484897382151
